leg1NotionalAmount,leg2NotionalAmount,leg1FixedRate,leg1FixedRatePaymentFrequencyMultiplier,leg2UnderlierTenorMultiplier,CurrencyIV,NominalIV,leg1NotionalAmountUSD,MtM_leg1,MtM_leg2,total_delta,effectiveDate_year,effectiveDate_month,effectiveDate_day,effectiveDate_weekday,expirationDate_year,expirationDate_month,expirationDate_day,expirationDate_weekday,assetClass_IR,cleared_N,cleared_Y,deliveryType_CASH,event_Allocation,event_Amendment,event_BLENDING_REMNANT,event_Clearing Novation,event_Compression,event_DSF,event_FULL_NETTING,event_Full Netting,event_NETTING_REMNANT,event_New Trade,event_Other,event_PARTIAL_NETTING,event_Partial Netting,event_Partial Swap Unwind,event_RT Cancellation,event_RT Correction,event_Swap Unwind,event_TERMINATION_OFFSET,event_TRAD,event_TRANSFER_IN,event_UNDEFINED,event_Void,instrumentType_Swap,leg1FixedRateDayCount_01-Jan,leg1FixedRateDayCount_30/360,leg1FixedRateDayCount_365/360,leg1FixedRateDayCount_A001,leg1FixedRateDayCount_A004,leg1FixedRateDayCount_A005,leg1FixedRateDayCount_ACT/360,leg1FixedRateDayCount_ACT/365.FIXED,leg1NotionalCurrency_AUD,leg1NotionalCurrency_CAD,leg1NotionalCurrency_EUR,leg1NotionalCurrency_GBP,leg1NotionalCurrency_NZD,leg1NotionalCurrency_USD,leg1NotionalScheduleType_Constant,leg1SettlementCurrency_AUD,leg1SettlementCurrency_CAD,leg1SettlementCurrency_EUR,leg1SettlementCurrency_GBP,leg1SettlementCurrency_NZD,leg1SettlementCurrency_USD,leg1UnderlyingAssetOrContractType_Fixed-Floating,leg1UnderlyingAssetOrContractType_OIS,leg2NotionalCurrency_AUD,leg2NotionalCurrency_CAD,leg2NotionalCurrency_EUR,leg2NotionalCurrency_GBP,leg2NotionalCurrency_NZD,leg2NotionalCurrency_USD,leg2NotionalScheduleType_Constant,leg2SettlementCurrency_AUD,leg2SettlementCurrency_CAD,leg2SettlementCurrency_EUR,leg2SettlementCurrency_GBP,leg2SettlementCurrency_NZD,leg2SettlementCurrency_USD,leg1FixedRatePaymentFrequencyPeriod_DAIL,leg1FixedRatePaymentFrequencyPeriod_MNTH,leg1FixedRatePaymentFrequencyPeriod_YEAR,leg2UnderlierID_AUD-AONIA-OIS Compound,leg2UnderlierID_AUD-BBSW,leg2UnderlierID_CAD-CDOR,leg2UnderlierID_CAD-CORRA-OIS Compound,leg2UnderlierID_EUR-EURIBOR,leg2UnderlierID_EUR-EuroSTR-OIS Compound,leg2UnderlierID_GBP-SONIA-OIS Compound,leg2UnderlierID_NZD-BKBM FRA,leg2UnderlierID_NZD-NZIONA-OIS Compound,leg2UnderlierID_USD-Federal Funds-H.15-OIS-COMPOUND,leg2UnderlierID_USD-LIBOR-BBA,leg2UnderlierID_USD-SOFR-1M,leg2UnderlierID_USD-SOFR-OIS Compound,leg2UnderlierTenorPeriod_MNTH,leg2UnderlierTenorPeriod_YEAR
3.432900432900433,3.432900432900433,0.6845360824742269,0.0,0.0,0.0,0.0,3.7030775085403738,0.2126360825288419,0.0342314564346845,0.12613533558845622,0.25,-0.16666666666666666,-0.7,0.0,-0.2857142857142857,0.0,0.5,0.0,True,False,True,True,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,True,0,0,0,True,0,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,False,False,0,False,True,False
3.0,3.0,0.5567010309278351,0.0,1.0,0.0,0.0,3.2404681826667994,0.013916372706455094,-0.19153309724113277,-0.13391510452032707,0.25,-0.5,0.5,0.0,-0.2857142857142857,-0.16666666666666666,-0.6,0.0,True,False,True,True,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,True,0,0,0,True,0,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,False,False,0,False,True,False
0.1038961038961039,0.1038961038961039,0.45649484536082474,0.0,1.0,0.0,0.0,0.145611792572587,-0.20953522185333784,-0.33234155337762844,-0.29934089240830125,1.5,-0.6666666666666666,-1.0,-2.0,0.7142857142857143,-0.6666666666666666,-0.9,0.3333333333333333,True,False,True,True,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,True,0,0,0,True,0,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,False,False,0,False,False,True
0.09090909090909091,0.09090909090909091,0.4247422680412371,0.0,1.0,0.0,0.0,0.13173351279637976,-0.17744271577138604,-0.32954883257877365,-0.2949549184491413,1.0,-0.6666666666666666,-1.0,3.0,0.42857142857142855,-0.6666666666666666,-0.9,-0.6666666666666666,True,False,True,True,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,True,0,0,0,True,0,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,False,False,0,False,False,True
0.12554112554112554,0.12554112554112554,0.5463917525773196,0.0,1.0,0.0,0.0,0.14979730552096693,-0.23323556337366913,-0.32818528518802986,-0.3111469570443099,0.75,1.0,0.0,0.0,0.2857142857142857,1.0,0.1,0.6666666666666666,True,False,True,True,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,True,0,0,0,True,0,0,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0,False,False,0,True,False,True
-0.1645021645021645,-0.1645021645021645,0.6160824742268042,0.0,9.0,0.0,0.0,-0.14539150241740909,-0.22072314541535965,-0.36391741794787713,-0.3391838122808517,0.75,1.0,0.0,0.0,1.4285714285714286,1.0,0.1,-0.6666666666666666,True,False,True,True,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,True,0,0,0,True,0,0,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0,False,False,0,True,False,True
0.3593073593073593,0.3593073593073593,0.7958762886597937,5.0,0.0,0.0,0.0,0.21500319145362315,-0.13633240829256968,-0.27639627858591304,-0.2389594047866635,0.5,-0.6666666666666666,-0.1,2.0,0.0,-0.6666666666666666,0.0,1.3333333333333333,True,False,True,True,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,True,0,0,0,True,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,False,False,0,False,False,True
-0.15151515151515152,-0.15151515151515152,0.7938144329896908,5.0,0.0,0.0,0.0,-0.1593138402246519,-0.19784046566241206,-0.35701239870743917,-0.32783172807450195,0.5,-0.6666666666666666,-0.1,2.0,0.0,-0.6666666666666666,0.0,1.3333333333333333,True,False,True,True,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,True,0,0,0,True,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,False,False,0,False,False,True
-0.09523809523809523,-0.09523809523809523,0.7938144329896908,5.0,0.0,0.0,0.0,-0.11807552317535042,-0.2300195592890041,-0.3481309617448981,-0.31804070940719764,0.5,-0.6666666666666666,-0.1,2.0,0.0,-0.6666666666666666,0.0,1.3333333333333333,True,False,True,True,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,True,0,0,0,True,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,False,False,0,False,False,True
0.4458874458874459,0.4458874458874459,1.4515463917525773,5.0,0.0,0.0,0.0,0.1868060515908529,0.12268290867828376,-0.26190594968537173,-0.22235109227046979,0.25,1.0,0.3,0.0,-0.14285714285714285,1.0,0.4,0.6666666666666666,True,False,True,True,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,True,0,0,0,True,0,0,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0,False,False,0,False,False,True
