leg1NotionalAmount,leg2NotionalAmount,leg1FixedRate,leg1FixedRatePaymentFrequencyMultiplier,leg2UnderlierTenorMultiplier,leg1NotionalAmountUSD,MtM_leg1,MtM_leg2,total_delta,effectiveDate_year,effectiveDate_month,effectiveDate_day,effectiveDate_weekday,expirationDate_year,expirationDate_month,expirationDate_day,expirationDate_weekday,cleared_Y,event_Allocation,event_Amendment,event_BLENDING_REMNANT,event_Clearing Novation,event_Compression,event_DSF,event_FULL_NETTING,event_Full Netting,event_NETTING_REMNANT,event_New Trade,event_Other,event_PARTIAL_NETTING,event_Partial Netting,event_Partial Swap Unwind,event_RT Cancellation,event_RT Correction,event_Swap Unwind,event_TERMINATION_OFFSET,event_TRAD,event_TRANSFER_IN,event_UNDEFINED,event_Void,leg1FixedRateDayCount_30/360,leg1FixedRateDayCount_365/360,leg1FixedRateDayCount_A001,leg1FixedRateDayCount_A004,leg1FixedRateDayCount_A005,leg1FixedRateDayCount_ACT/360,leg1FixedRateDayCount_ACT/365.FIXED,leg1NotionalCurrency_CAD,leg1NotionalCurrency_EUR,leg1NotionalCurrency_GBP,leg1NotionalCurrency_NZD,leg1NotionalCurrency_USD,leg1SettlementCurrency_CAD,leg1SettlementCurrency_EUR,leg1SettlementCurrency_GBP,leg1SettlementCurrency_NZD,leg1SettlementCurrency_USD,leg1UnderlyingAssetOrContractType_OIS,leg2NotionalCurrency_CAD,leg2NotionalCurrency_EUR,leg2NotionalCurrency_GBP,leg2NotionalCurrency_NZD,leg2NotionalCurrency_USD,leg2SettlementCurrency_CAD,leg2SettlementCurrency_EUR,leg2SettlementCurrency_GBP,leg2SettlementCurrency_NZD,leg2SettlementCurrency_USD,leg1FixedRatePaymentFrequencyPeriod_MNTH,leg1FixedRatePaymentFrequencyPeriod_YEAR,leg2UnderlierID_AUD-BBSW,leg2UnderlierID_CAD-CDOR,leg2UnderlierID_CAD-CORRA-OIS Compound,leg2UnderlierID_EUR-EURIBOR,leg2UnderlierID_EUR-EuroSTR-OIS Compound,leg2UnderlierID_GBP-SONIA-OIS Compound,leg2UnderlierID_NZD-BKBM FRA,leg2UnderlierID_NZD-NZIONA-OIS Compound,leg2UnderlierID_USD-Federal Funds-H.15-OIS-COMPOUND,leg2UnderlierID_USD-LIBOR-BBA,leg2UnderlierID_USD-SOFR-1M,leg2UnderlierID_USD-SOFR-OIS Compound,leg2UnderlierTenorPeriod_YEAR,CurrencyIV,NominalIV
2.581246952576795,2.581246952576795,0.6132551393618365,0.0,0.0,3.2709339774557167,0.5385517186987179,-0.10732080823895682,-0.014758581456441908,2023,5,10,2,2023,6,21,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0,False,False,0,False,False,0.0,0.0
2.242055500201395,2.242055500201395,0.47362304740284317,0.0,1.0,2.8482286634460547,-0.019005189963154277,-0.3233280776397464,-0.2629516896098226,2023,3,22,2,2023,5,10,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0,False,False,0,False,False,0.0,0.0
-0.02713531619003201,-0.02713531619003201,0.3641695043511161,0.0,1.0,0.02033011272141707,-0.3006632433548886,-0.45806557147057425,-0.4208433960136314,2028,2,7,0,2030,2,7,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0,False,False,0,False,True,0.0,0.0
-0.037311059761294015,-0.037311059761294015,0.3294866944129146,0.0,1.0,0.007648953301127214,-0.30119182161551944,-0.45538768389736484,-0.41665387303985535,2026,2,7,5,2028,2,7,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0,False,False,0,False,True,0.0,0.0
-0.010175743571262004,-0.010175743571262004,0.46236239482550495,0.0,1.0,0.024154589371980676,-0.3195658828276151,-0.4540431871005162,-0.4320362084767606,2025,12,17,2,2027,12,17,4,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0,False,False,0,True,True,0.0,0.0
-0.2374340166627801,-0.2374340166627801,0.538484406248311,0.0,9.0,-0.24557165861513688,-0.3764702781393674,-0.4882563794474656,-0.4588425744028728,2025,12,17,2,2035,12,17,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0,False,False,0,True,True,0.0,0.0
0.17298764071145406,0.17298764071145406,0.7348701871970884,5.0,0.0,0.08373590982286634,-0.15347529897287962,-0.4045210372677534,-0.3631874939918643,2024,2,16,4,2025,2,16,6,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0,False,False,0,False,True,0.0,0.0
-0.22725827309151808,-0.22725827309151808,0.7326180566816209,5.0,0.0,-0.25829307568438004,-0.35422453919796665,-0.4816551560820585,-0.448018674848575,2024,2,16,4,2025,2,16,6,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0,False,False,0,False,True,0.0,0.0
-0.18316338428271609,-0.18316338428271609,0.7326180566816209,5.0,0.0,-0.22061191626409019,-0.3321457111653741,-0.47315732942963185,-0.43867286678776807,2024,2,16,4,2025,2,16,6,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0,False,False,0,False,True,0.0,0.0
0.2408259311865341,0.2408259311865341,1.4510476911157957,5.0,0.0,0.057971014492753624,0.0062357482737762275,-0.3900388978575803,-0.34736608616680753,2023,12,20,2,2024,12,20,4,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0,False,False,0,False,True,0.0,0.0
0.34258336689915414,0.34258336689915414,0.43758895915536095,5.0,1.0,0.2286634460547504,0.020991785829395905,-0.31822510167074775,-0.26114080609426366,2025,3,19,2,2027,3,19,4,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0,False,False,0,False,True,0.0,0.0
-0.006783829047508003,-0.006783829047508003,1.0726897645172333,5.0,1.0,-0.06988727858293076,-0.08556284143237351,-0.39925227693605575,-0.3548663111236714,2023,2,1,2,2025,2,1,5,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0,False,False,0,False,True,0.0,0.0
20.049606749909902,20.049606749909902,1.3652415184764788,0.0,1.0,23.832528180354267,4.7108507886095605,1.408563915936259,1.1749043315795753,2023,3,22,2,2023,5,3,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,True,False,0,False,False,0.0,0.0
20.049606749909902,20.049606749909902,1.3652415184764788,0.0,1.0,23.832528180354267,4.7108507886095605,1.408563915936259,1.1749043315795753,2023,3,22,2,2023,5,3,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,True,False,0,False,False,0.0,0.0
20.049606749909902,20.049606749909902,1.3652415184764788,0.0,1.0,23.832528180354267,4.7108507886095605,1.408563915936259,1.1749043315795753,2023,3,22,2,2023,5,3,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,True,False,0,False,False,0.0,0.0
13.2657777024019,13.2657777024019,1.3751508927445366,0.0,1.0,15.780998389694043,3.0255331759969004,0.7736972461272045,0.6286580016443525,2023,3,22,2,2023,5,3,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,True,False,0,False,False,0.0,0.0
1.1566428526001145,1.1566428526001145,1.2618687278165146,0.0,1.0,0.9243156199677939,-0.047615767954136294,-0.3970068969132368,-0.34918979147576407,2023,4,13,3,2023,6,8,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0,False,False,0,False,False,0.0,0.0
6.4819486548938965,6.4819486548938965,0.48578455218636835,0.0,1.0,8.132045088566828,0.6113799790571821,-0.035481384499636795,0.07185325715564016,2023,3,22,2,2023,5,10,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0,False,False,0,False,False,0.0,0.0
0.07123020499883403,0.07123020499883403,0.9499486514242473,0.0,0.0,0.12077294685990338,-0.25002345438684853,-0.4299937049647065,-0.41203497616040224,2024,2,8,3,2025,2,8,5,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,False,False,0,True,True,0.0,0.0
0.9870471264124144,0.9870471264124144,0.7506351008053619,0.0,0.0,0.6570048309178744,-0.15928730077373454,-0.37561187541718877,-0.35965726320751223,2023,3,8,2,2023,4,5,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,0,False,False,0.0,0.0
